gid,row,col,xcoord,ycoord,agri_gc
"228230","317","710","174.75","68.25","0"
"228231","317","711","175.25","68.25","0"
"228232","317","712","175.75","68.25","0"
"228233","317","713","176.25","68.25","0"
"228234","317","714","176.75","68.25","0"
"228235","317","715","177.25","68.25","0"
"228236","317","716","177.75","68.25","0"
"228237","317","717","178.25","68.25","0"
"228238","317","718","178.75","68.25","0"
"228239","317","719","179.25","68.25","0"
"228240","317","720","179.75","68.25","0"
"228241","318","1","-179.75","68.75","0"
"228242","318","2","-179.25","68.75","0"
"228243","318","3","-178.75","68.75","0"
"228244","318","4","-178.25","68.75","0"
"228268","318","28","-166.25","68.75","0"
"228269","318","29","-165.75","68.75","0"
"228270","318","30","-165.25","68.75","0"
"228271","318","31","-164.75","68.75","0"
"228272","318","32","-164.25","68.75","0"
"228273","318","33","-163.75","68.75","0"
"228274","318","34","-163.25","68.75","0"
"228275","318","35","-162.75","68.75","0"
"228276","318","36","-162.25","68.75","0"
"228277","318","37","-161.75","68.75","0"
"228278","318","38","-161.25","68.75","0"
"228279","318","39","-160.75","68.75","0"
"228280","318","40","-160.25","68.75","0"
"228281","318","41","-159.75","68.75","0"
"228282","318","42","-159.25","68.75","0"
"228283","318","43","-158.75","68.75","0"
"228284","318","44","-158.25","68.75","0"
"228285","318","45","-157.75","68.75","0"
"228286","318","46","-157.25","68.75","0"
"228287","318","47","-156.75","68.75","0"
"228288","318","48","-156.25","68.75","0"
"228289","318","49","-155.75","68.75","0"
"228290","318","50","-155.25","68.75","0"
"228291","318","51","-154.75","68.75","0"
"228292","318","52","-154.25","68.75","0"
"228293","318","53","-153.75","68.75","0"
"228294","318","54","-153.25","68.75","0"
"228295","318","55","-152.75","68.75","0"
"228296","318","56","-152.25","68.75","0"
"228297","318","57","-151.75","68.75","0"
"228298","318","58","-151.25","68.75","0"
"228299","318","59","-150.75","68.75","0"
"228300","318","60","-150.25","68.75","0"
"228301","318","61","-149.75","68.75","0"
"228302","318","62","-149.25","68.75","0"
"228303","318","63","-148.75","68.75","0"
"228304","318","64","-148.25","68.75","0"
"228305","318","65","-147.75","68.75","0"
"228306","318","66","-147.25","68.75","0"
"228307","318","67","-146.75","68.75","0"
"228308","318","68","-146.25","68.75","0"
"228309","318","69","-145.75","68.75","0"
"228310","318","70","-145.25","68.75","0"
"228311","318","71","-144.75","68.75","0"
"228312","318","72","-144.25","68.75","0"
"228313","318","73","-143.75","68.75","0"
"228314","318","74","-143.25","68.75","0"
"228315","318","75","-142.75","68.75","0"
"228316","318","76","-142.25","68.75","0"
"228317","318","77","-141.75","68.75","0"
"228318","318","78","-141.25","68.75","0"
"228319","318","79","-140.75","68.75","0"
"228320","318","80","-140.25","68.75","0"
"228321","318","81","-139.75","68.75","0"
"228322","318","82","-139.25","68.75","0"
"228323","318","83","-138.75","68.75","0"
"228324","318","84","-138.25","68.75","0"
"228325","318","85","-137.75","68.75","0"
"228326","318","86","-137.25","68.75","0"
"228327","318","87","-136.75","68.75","0"
"228328","318","88","-136.25","68.75","0"
"228329","318","89","-135.75","68.75","0"
"228330","318","90","-135.25","68.75","0"
"228331","318","91","-134.75","68.75","0"
"228332","318","92","-134.25","68.75","0"
"228333","318","93","-133.75","68.75","0"
"228334","318","94","-133.25","68.75","0"
"228335","318","95","-132.75","68.75","0"
"228336","318","96","-132.25","68.75","0"
"228337","318","97","-131.75","68.75","0"
"228338","318","98","-131.25","68.75","0"
"228339","318","99","-130.75","68.75","0"
"228340","318","100","-130.25","68.75","0"
"228341","318","101","-129.75","68.75","0"
"228342","318","102","-129.25","68.75","0"
"228343","318","103","-128.75","68.75","0"
"228344","318","104","-128.25","68.75","0"
"228345","318","105","-127.75","68.75","0"
"228346","318","106","-127.25","68.75","0"
"228347","318","107","-126.75","68.75","0"
"228348","318","108","-126.25","68.75","0"
"228349","318","109","-125.75","68.75","0"
"228350","318","110","-125.25","68.75","0"
"228351","318","111","-124.75","68.75","0"
"228352","318","112","-124.25","68.75","0"
"228353","318","113","-123.75","68.75","0"
"228354","318","114","-123.25","68.75","0"
"228355","318","115","-122.75","68.75","0"
"228356","318","116","-122.25","68.75","0"
"228357","318","117","-121.75","68.75","0"
"228358","318","118","-121.25","68.75","0"
"228359","318","119","-120.75","68.75","0"
"228360","318","120","-120.25","68.75","0"
"228361","318","121","-119.75","68.75","0"
"228362","318","122","-119.25","68.75","0"
"228363","318","123","-118.75","68.75","0"
"228364","318","124","-118.25","68.75","0"
"228365","318","125","-117.75","68.75","0"
"228366","318","126","-117.25","68.75","0"
"228367","318","127","-116.75","68.75","0"
"228368","318","128","-116.25","68.75","0"
"228369","318","129","-115.75","68.75","0"
"228370","318","130","-115.25","68.75","0"
"228371","318","131","-114.75","68.75","0"
"228372","318","132","-114.25","68.75","0"
"228373","318","133","-113.75","68.75","0"
"228374","318","134","-113.25","68.75","0"
"228375","318","135","-112.75","68.75","0"
"228376","318","136","-112.25","68.75","0"
"228377","318","137","-111.75","68.75","0"
"228378","318","138","-111.25","68.75","0"
"228379","318","139","-110.75","68.75","0"
"228380","318","140","-110.25","68.75","0"
"228381","318","141","-109.75","68.75","0"
"228382","318","142","-109.25","68.75","0"
"228383","318","143","-108.75","68.75","0"
"228384","318","144","-108.25","68.75","0"
"228385","318","145","-107.75","68.75","0"
"228386","318","146","-107.25","68.75","0"
"228387","318","147","-106.75","68.75","0"
"228388","318","148","-106.25","68.75","0"
"228389","318","149","-105.75","68.75","0"
"228390","318","150","-105.25","68.75","0"
"228391","318","151","-104.75","68.75","0"
"228392","318","152","-104.25","68.75","0"
"228393","318","153","-103.75","68.75","0"
"228394","318","154","-103.25","68.75","0"
"228395","318","155","-102.75","68.75","0"
"228396","318","156","-102.25","68.75","0"
"228397","318","157","-101.75","68.75","0"
"228399","318","159","-100.75","68.75","0"
"228400","318","160","-100.25","68.75","0"
"228401","318","161","-99.75","68.75","0"
"228402","318","162","-99.25","68.75","0"
"228403","318","163","-98.75","68.75","0"
"228404","318","164","-98.25","68.75","0"
"228405","318","165","-97.75","68.75","0"
"228406","318","166","-97.25","68.75","0"
"228407","318","167","-96.75","68.75","0"
"228408","318","168","-96.25","68.75","0"
"228409","318","169","-95.75","68.75","0"
"228410","318","170","-95.25","68.75","0"
"228411","318","171","-94.75","68.75","0"
"228412","318","172","-94.25","68.75","0"
"228413","318","173","-93.75","68.75","0"
"228414","318","174","-93.25","68.75","0"
"228415","318","175","-92.75","68.75","0"
"228416","318","176","-92.25","68.75","0"
"228417","318","177","-91.75","68.75","0"
"228418","318","178","-91.25","68.75","0"
"228419","318","179","-90.75","68.75","0"
"228420","318","180","-90.25","68.75","0"
"228421","318","181","-89.75","68.75","0"
"228422","318","182","-89.25","68.75","0"
"228423","318","183","-88.75","68.75","0"
"228424","318","184","-88.25","68.75","0"
"228425","318","185","-87.75","68.75","0"
"228429","318","189","-85.75","68.75","0"
"228430","318","190","-85.25","68.75","0"
"228431","318","191","-84.75","68.75","0"
"228432","318","192","-84.25","68.75","0"
"228433","318","193","-83.75","68.75","0"
"228434","318","194","-83.25","68.75","0"
"228435","318","195","-82.75","68.75","0"
"228436","318","196","-82.25","68.75","0"
"228437","318","197","-81.75","68.75","0"
"228438","318","198","-81.25","68.75","0"
"228442","318","202","-79.25","68.75","0"
"228443","318","203","-78.75","68.75","0"
"228444","318","204","-78.25","68.75","0"
"228447","318","207","-76.75","68.75","0"
"228448","318","208","-76.25","68.75","0"
"228449","318","209","-75.75","68.75","0"
"228450","318","210","-75.25","68.75","0"
"228451","318","211","-74.75","68.75","0"
"228452","318","212","-74.25","68.75","0"
"228453","318","213","-73.75","68.75","0"
"228454","318","214","-73.25","68.75","0"
"228455","318","215","-72.75","68.75","0"
"228456","318","216","-72.25","68.75","0"
"228457","318","217","-71.75","68.75","0"
"228458","318","218","-71.25","68.75","0"
"228459","318","219","-70.75","68.75","0"
"228460","318","220","-70.25","68.75","0"
"228461","318","221","-69.75","68.75","0"
"228462","318","222","-69.25","68.75","0"
"228463","318","223","-68.75","68.75","0"
"228464","318","224","-68.25","68.75","0"
"228465","318","225","-67.75","68.75","0"
"228466","318","226","-67.25","68.75","0"
"228629","318","389","14.25","68.75","0"
"228630","318","390","14.75","68.75","0.01851852"
"228631","318","391","15.25","68.75","0.02469136"
"228632","318","392","15.75","68.75","0.03703704"
"228633","318","393","16.25","68.75","0.02160494"
"228634","318","394","16.75","68.75","0"
"228635","318","395","17.25","68.75","0.02762431"
"228636","318","396","17.75","68.75","0.00308642"
"228637","318","397","18.25","68.75","0"
"228638","318","398","18.75","68.75","0"
"228639","318","399","19.25","68.75","0"
"228640","318","400","19.75","68.75","0.009259259"
"228641","318","401","20.25","68.75","0"
"228642","318","402","20.75","68.75","0"
"228643","318","403","21.25","68.75","0"
"228644","318","404","21.75","68.75","0"
"228645","318","405","22.25","68.75","0"
"228646","318","406","22.75","68.75","0"
"228647","318","407","23.25","68.75","0"
"228648","318","408","23.75","68.75","0"
"228649","318","409","24.25","68.75","0"
"228650","318","410","24.75","68.75","0"
"228651","318","411","25.25","68.75","0"
"228652","318","412","25.75","68.75","0"
"228653","318","413","26.25","68.75","0"
"228654","318","414","26.75","68.75","0"
"228655","318","415","27.25","68.75","0"
"228656","318","416","27.75","68.75","0"
"228657","318","417","28.25","68.75","0"
"228658","318","418","28.75","68.75","0"
"228659","318","419","29.25","68.75","0"
"228660","318","420","29.75","68.75","0"
"228661","318","421","30.25","68.75","0"
"228662","318","422","30.75","68.75","0"
"228663","318","423","31.25","68.75","0"
"228664","318","424","31.75","68.75","0"
"228665","318","425","32.25","68.75","0"
"228666","318","426","32.75","68.75","0"
"228667","318","427","33.25","68.75","0"
"228668","318","428","33.75","68.75","0"
"228669","318","429","34.25","68.75","0"
"228670","318","430","34.75","68.75","0"
"228671","318","431","35.25","68.75","0"
"228672","318","432","35.75","68.75","0"
"228673","318","433","36.25","68.75","0"
"228674","318","434","36.75","68.75","0"
"228675","318","435","37.25","68.75","0"
"228676","318","436","37.75","68.75","0"
"228677","318","437","38.25","68.75","0"
"228687","318","447","43.25","68.75","0"
"228688","318","448","43.75","68.75","0"
"228689","318","449","44.25","68.75","0"
"228690","318","450","44.75","68.75","0"
"228691","318","451","45.25","68.75","0"
"228692","318","452","45.75","68.75","0"
"228697","318","457","48.25","68.75","0"
"228698","318","458","48.75","68.75","0"
"228699","318","459","49.25","68.75","0"
"228700","318","460","49.75","68.75","0"
"228701","318","461","50.25","68.75","0"
"228704","318","464","51.75","68.75","0"
"228705","318","465","52.25","68.75","0"
"228706","318","466","52.75","68.75","0"
"228707","318","467","53.25","68.75","0"
"228708","318","468","53.75","68.75","0"
"228709","318","469","54.25","68.75","0"
"228710","318","470","54.75","68.75","0"
"228711","318","471","55.25","68.75","0"
"228712","318","472","55.75","68.75","0"
"228713","318","473","56.25","68.75","0"
"228714","318","474","56.75","68.75","0"
"228715","318","475","57.25","68.75","0"
"228716","318","476","57.75","68.75","0"
"228717","318","477","58.25","68.75","0"
"228718","318","478","58.75","68.75","0"
"228719","318","479","59.25","68.75","0"
"228720","318","480","59.75","68.75","0"
"228721","318","481","60.25","68.75","0"
"228722","318","482","60.75","68.75","0"
"228723","318","483","61.25","68.75","0"
"228724","318","484","61.75","68.75","0"
"228725","318","485","62.25","68.75","0"
"228726","318","486","62.75","68.75","0"
"228727","318","487","63.25","68.75","0"
"228728","318","488","63.75","68.75","0"
"228729","318","489","64.25","68.75","0"
"228730","318","490","64.75","68.75","0"
"228731","318","491","65.25","68.75","0"
"228732","318","492","65.75","68.75","0"
"228733","318","493","66.25","68.75","0"
"228734","318","494","66.75","68.75","0"
"228735","318","495","67.25","68.75","0"
"228736","318","496","67.75","68.75","0"
"228737","318","497","68.25","68.75","0"
"228738","318","498","68.75","68.75","0"
"228739","318","499","69.25","68.75","0"
"228740","318","500","69.75","68.75","0"
"228741","318","501","70.25","68.75","0"
"228742","318","502","70.75","68.75","0"
"228743","318","503","71.25","68.75","0"
"228744","318","504","71.75","68.75","0"
"228745","318","505","72.25","68.75","0"
"228746","318","506","72.75","68.75","0"
"228747","318","507","73.25","68.75","0"
"228748","318","508","73.75","68.75","0"
"228749","318","509","74.25","68.75","0"
"228750","318","510","74.75","68.75","0"
"228751","318","511","75.25","68.75","0"
"228752","318","512","75.75","68.75","0"
"228753","318","513","76.25","68.75","0"
"228754","318","514","76.75","68.75","0"
"228755","318","515","77.25","68.75","0"
"228756","318","516","77.75","68.75","0"
"228757","318","517","78.25","68.75","0"
"228758","318","518","78.75","68.75","0"
"228759","318","519","79.25","68.75","0"
"228760","318","520","79.75","68.75","0"
"228761","318","521","80.25","68.75","0"
"228762","318","522","80.75","68.75","0"
"228763","318","523","81.25","68.75","0"
"228764","318","524","81.75","68.75","0"
"228765","318","525","82.25","68.75","0"
"228766","318","526","82.75","68.75","0"
"228767","318","527","83.25","68.75","0"
"228768","318","528","83.75","68.75","0"
"228769","318","529","84.25","68.75","0"
"228770","318","530","84.75","68.75","0"
"228771","318","531","85.25","68.75","0"
"228772","318","532","85.75","68.75","0"
"228773","318","533","86.25","68.75","0"
"228774","318","534","86.75","68.75","0"
"228775","318","535","87.25","68.75","0"
"228776","318","536","87.75","68.75","0"
"228777","318","537","88.25","68.75","0"
"228778","318","538","88.75","68.75","0"
"228779","318","539","89.25","68.75","0"
"228780","318","540","89.75","68.75","0"
"228781","318","541","90.25","68.75","0"
"228782","318","542","90.75","68.75","0"
"228783","318","543","91.25","68.75","0"
"228784","318","544","91.75","68.75","0"
"228785","318","545","92.25","68.75","0"
"228786","318","546","92.75","68.75","0"
"228787","318","547","93.25","68.75","0"
"228788","318","548","93.75","68.75","0"
"228789","318","549","94.25","68.75","0"
